CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,episodic_memory,0.13766339807079214,0.6028268995968749,MEMORY,2958.0
1,memory,0.13472919866379862,0.6028268995968749,MEMORY,3220.0
1,remembering,0.1272168589331171,0.6028268995968749,MEMORY,1938.0
1,memory_retrieval,0.12592840948110948,0.6028268995968749,MEMORY,1739.0
1,retrieval,0.12424408951240284,0.6028268995968749,MEMORY,2679.0
1,autobiographical_memory,0.11423842413382967,0.6028268995968749,MEMORY,1163.0
1,prospection,0.10096537478534508,0.6028268995968749,MEMORY,338.0
1,recall,0.0990499892937962,0.6028268995968749,MEMORY,3304.0
1,source_memory,0.09530862708159356,0.6028268995968749,MEMORY,826.0
1,episodic_simulation,0.09511037477166973,0.6028268995968749,MEMORY,130.0
1,visual_imagery,0.09468204884348684,0.6028268995968749,MEMORY,869.0
1,encoding,0.09457333402326523,0.6028268995968749,MEMORY,2261.0
1,navigation,0.09027467145367672,0.6028268995968749,MEMORY,936.0
1,recognition_memory,0.09023691184674723,0.6028268995968749,MEMORY,1793.0
1,spatial_memory,0.08498723642800987,0.6028268995968749,MEMORY,712.0
1,mental_imagery,0.08377944007988677,0.6028268995968749,MEMORY,1232.0
1,theory_mind,0.08026210802135345,0.6028268995968749,MEMORY,2210.0
1,episodic_future_thinking,0.0781794140559136,0.6028268995968749,MEMORY,106.0
2,memory,0.20515243615460027,0.6410788373316116,EPISODIC MEMORY,3220.0
2,episodic_memory,0.18349404313746528,0.6410788373316116,EPISODIC MEMORY,2958.0
2,declarative_memory,0.17156854348661593,0.6410788373316116,EPISODIC MEMORY,909.0
2,recognition_memory,0.16651061680459256,0.6410788373316116,EPISODIC MEMORY,1793.0
2,remembering,0.163135023795291,0.6410788373316116,EPISODIC MEMORY,1938.0
2,retrieval,0.15466754373535194,0.6410788373316116,EPISODIC MEMORY,2679.0
2,encoding,0.15229150460137078,0.6410788373316116,EPISODIC MEMORY,2261.0
2,recognition,0.14306453154784313,0.6410788373316116,EPISODIC MEMORY,2689.0
2,encoding_task,0.1277143209659906,0.6410788373316116,EPISODIC MEMORY,619.0
2,recall,0.12758805205111193,0.6410788373316116,EPISODIC MEMORY,3304.0
2,spatial_memory,0.12687169696282408,0.6410788373316116,EPISODIC MEMORY,712.0
2,autobiographical_memory,0.12487716409926256,0.6410788373316116,EPISODIC MEMORY,1163.0
