CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,memory,0.13247825414205766,0.605805374129373,MEMORY,3220.0
1,episodic_memory,0.12759009177506014,0.605805374129373,MEMORY,2958.0
1,remembering,0.12454977475135776,0.605805374129373,MEMORY,1938.0
1,retrieval,0.12332153872055933,0.605805374129373,MEMORY,2679.0
1,memory_retrieval,0.1208286309645204,0.605805374129373,MEMORY,1739.0
1,visual_imagery,0.10247543127583753,0.605805374129373,MEMORY,869.0
1,autobiographical_memory,0.10087470955221024,0.605805374129373,MEMORY,1163.0
1,encoding,0.09868419387297224,0.605805374129373,MEMORY,2261.0
1,recognition_memory,0.09362050041770484,0.605805374129373,MEMORY,1793.0
1,recall,0.09295381047477556,0.605805374129373,MEMORY,3304.0
1,source_memory,0.09068268025393657,0.605805374129373,MEMORY,826.0
1,visual_attention,0.09028287424994033,0.605805374129373,MEMORY,2357.0
1,episodic_simulation,0.08958849264605295,0.605805374129373,MEMORY,130.0
1,prospection,0.0886316350320891,0.605805374129373,MEMORY,338.0
1,navigation,0.08765927037396021,0.605805374129373,MEMORY,936.0
1,mental_imagery,0.08699288495912927,0.605805374129373,MEMORY,1232.0
1,familiarity,0.08556777026765873,0.605805374129373,MEMORY,2778.0
1,spatial_memory,0.0848363086578518,0.605805374129373,MEMORY,712.0
1,spatial_attention,0.08326550513632121,0.605805374129373,MEMORY,2072.0
1,imagery,0.08011283898554898,0.605805374129373,MEMORY,1396.0
1,episodic_future_thinking,0.0762582287859977,0.605805374129373,MEMORY,106.0
1,recognition,0.07607654787926657,0.605805374129373,MEMORY,2689.0
1,eye,0.07584573294310852,0.605805374129373,MEMORY,3174.0
2,memory,0.13669137071815118,0.612007019800094,EPISODIC MEMORY,3220.0
2,episodic_memory,0.12452800226416305,0.612007019800094,EPISODIC MEMORY,2958.0
2,recognition_memory,0.11484375531370347,0.612007019800094,EPISODIC MEMORY,1793.0
2,declarative_memory,0.11263606120319608,0.612007019800094,EPISODIC MEMORY,909.0
2,remembering,0.1080636532476782,0.612007019800094,EPISODIC MEMORY,1938.0
2,retrieval,0.106490234579079,0.612007019800094,EPISODIC MEMORY,2679.0
2,recognition,0.10564119665364667,0.612007019800094,EPISODIC MEMORY,2689.0
2,semantic_memory,0.09691346388381086,0.612007019800094,EPISODIC MEMORY,1363.0
2,episodic_simulation,0.09631665241630974,0.612007019800094,EPISODIC MEMORY,130.0
2,autobiographical_memory,0.09378204366091064,0.612007019800094,EPISODIC MEMORY,1163.0
2,recall,0.09342525828826773,0.612007019800094,EPISODIC MEMORY,3304.0
2,familiarity,0.0917170838738991,0.612007019800094,EPISODIC MEMORY,2778.0
2,source_memory,0.08807866378643907,0.612007019800094,EPISODIC MEMORY,826.0
2,semantic_knowledge,0.08506641889799857,0.612007019800094,EPISODIC MEMORY,1117.0
2,encoding,0.08373083805448045,0.612007019800094,EPISODIC MEMORY,2261.0
2,semantic_information,0.08110995367134051,0.612007019800094,EPISODIC MEMORY,1090.0
2,remote_memory,0.08055566796159554,0.612007019800094,EPISODIC MEMORY,143.0
2,free_recall,0.07987720909408379,0.612007019800094,EPISODIC MEMORY,595.0
2,prospection,0.07954144631613083,0.612007019800094,EPISODIC MEMORY,338.0
2,picture,0.07921554342088083,0.612007019800094,EPISODIC MEMORY,2490.0
2,face_perception,0.07902320746746319,0.612007019800094,EPISODIC MEMORY,1452.0
2,encoding_task,0.07813392324819846,0.612007019800094,EPISODIC MEMORY,619.0
3,memory,0.19486673888469602,0.6663041128927676,EMOTION,3220.0
3,emotion,0.1923355069236826,0.6663041128927676,EMOTION,3290.0
3,fear,0.1917506334386536,0.6663041128927676,EMOTION,1964.0
3,declarative_memory,0.17293358771513026,0.6663041128927676,EMOTION,909.0
3,episodic_memory,0.1683098583313475,0.6663041128927676,EMOTION,2958.0
3,valence,0.16624559880013656,0.6663041128927676,EMOTION,2160.0
3,emotional_memory,0.16032011447555986,0.6663041128927676,EMOTION,728.0
3,facial_expression,0.15861132811446485,0.6663041128927676,EMOTION,1798.0
3,recognition_memory,0.15702749215329215,0.6663041128927676,EMOTION,1793.0
4,reward,0.26953599060380995,0.6388413999462901,REWARD,2220.0
4,reward_processing,0.215336201614851,0.6388413999462901,REWARD,1540.0
