CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,memory,0.1860526428176023,0.6323419733964064,MEMORY,3220.0
1,episodic_memory,0.17063319395193988,0.6323419733964064,MEMORY,2958.0
1,retrieval,0.1602867123593612,0.6323419733964064,MEMORY,2679.0
1,recognition_memory,0.1554097086007628,0.6323419733964064,MEMORY,1793.0
1,remembering,0.15083886859770707,0.6323419733964064,MEMORY,1938.0
1,declarative_memory,0.14495324487455807,0.6323419733964064,MEMORY,909.0
1,recognition,0.14238804559347173,0.6323419733964064,MEMORY,2689.0
1,familiarity,0.13527937272536766,0.6323419733964064,MEMORY,2778.0
1,encoding,0.13123341683841516,0.6323419733964064,MEMORY,2261.0
1,semantic_memory,0.12963977427472562,0.6323419733964064,MEMORY,1363.0
1,recall,0.12522199429796632,0.6323419733964064,MEMORY,3304.0
1,episodic_simulation,0.11931906150738965,0.6323419733964064,MEMORY,130.0
1,source_memory,0.11871232541671613,0.6323419733964064,MEMORY,826.0
1,autobiographical_memory,0.1162835834658022,0.6323419733964064,MEMORY,1163.0
1,semantic_knowledge,0.11513021828565513,0.6323419733964064,MEMORY,1117.0
1,encoding_task,0.1132732074656792,0.6323419733964064,MEMORY,619.0
1,picture,0.11304616619966185,0.6323419733964064,MEMORY,2490.0
1,semantic_processing,0.10414962578836684,0.6323419733964064,MEMORY,2267.0
1,memory_process,0.10404196131882752,0.6323419733964064,MEMORY,879.0
1,spatial_memory,0.10319764494560377,0.6323419733964064,MEMORY,712.0
1,memory_retrieval,0.10137400062580533,0.6323419733964064,MEMORY,1739.0
1,semantic_information,0.10135681689367043,0.6323419733964064,MEMORY,1090.0
1,forgetting,0.09948781659087684,0.6323419733964064,MEMORY,671.0
1,longterm_memory,0.09843166893288212,0.6323419733964064,MEMORY,1601.0
1,remote_memory,0.09812348593836126,0.6323419733964064,MEMORY,143.0
2,episodic_memory,0.12468049765472347,0.5973733075678851,EPISODIC MEMORY,2958.0
2,memory,0.12209771031781945,0.5973733075678851,EPISODIC MEMORY,3220.0
2,memory_retrieval,0.11893379266679067,0.5973733075678851,EPISODIC MEMORY,1739.0
2,remembering,0.11565256421443038,0.5973733075678851,EPISODIC MEMORY,1938.0
2,retrieval,0.1151823395912238,0.5973733075678851,EPISODIC MEMORY,2679.0
2,visual_imagery,0.09883593119996643,0.5973733075678851,EPISODIC MEMORY,869.0
2,autobiographical_memory,0.09810255175780848,0.5973733075678851,EPISODIC MEMORY,1163.0
2,prospection,0.09141405873601473,0.5973733075678851,EPISODIC MEMORY,338.0
2,recall,0.09124076451044476,0.5973733075678851,EPISODIC MEMORY,3304.0
2,encoding,0.08807533260978144,0.5973733075678851,EPISODIC MEMORY,2261.0
2,mental_imagery,0.08741630030714986,0.5973733075678851,EPISODIC MEMORY,1232.0
2,source_memory,0.08638236963116609,0.5973733075678851,EPISODIC MEMORY,826.0
2,episodic_simulation,0.08504510571241786,0.5973733075678851,EPISODIC MEMORY,130.0
2,visual_attention,0.08318087677372152,0.5973733075678851,EPISODIC MEMORY,2357.0
3,fear,0.2253748149966777,0.6687382097676836,EMOTION,1964.0
3,emotion,0.22490248573023908,0.6687382097676836,EMOTION,3290.0
3,facial_expression,0.19289377893059487,0.6687382097676836,EMOTION,1798.0
3,valence,0.19162499208763167,0.6687382097676836,EMOTION,2160.0
3,arousal,0.17379363811189552,0.6687382097676836,EMOTION,3524.0
3,memory,0.16396216012350553,0.6687382097676836,EMOTION,3220.0
3,emotional_memory,0.15742458328789266,0.6687382097676836,EMOTION,728.0
3,face,0.15691201703696347,0.6687382097676836,EMOTION,2240.0
3,declarative_memory,0.15152256637722095,0.6687382097676836,EMOTION,909.0
4,reward,0.2912365158769043,0.6392931259367232,REWARD,2220.0
4,reward_anticipation,0.2382154449151516,0.6392931259367232,REWARD,777.0
4,reward_processing,0.23362789492720906,0.6392931259367232,REWARD,1540.0
4,anticipation,0.16848186967679205,0.6392931259367232,REWARD,2860.0
4,monetary_incentive_delay_task,0.16712935902128612,0.6392931259367232,REWARD,310.0
4,reward_learning,0.15427139648924287,0.6392931259367232,REWARD,463.0
5,reward,0.17447572298935798,0.6216649987152182,DECISION MAKING,2220.0
5,anticipation,0.14834353676737666,0.6216649987152182,DECISION MAKING,2860.0
5,reward_processing,0.13554025894541402,0.6216649987152182,DECISION MAKING,1540.0
5,reward_anticipation,0.11908387481460378,0.6216649987152182,DECISION MAKING,777.0
5,arousal,0.11402339569436452,0.6216649987152182,DECISION MAKING,3524.0
5,decision_making,0.1127225874041644,0.6216649987152182,DECISION MAKING,3159.0
5,monitoring,0.10587966177223396,0.6216649987152182,DECISION MAKING,2955.0
5,salience,0.10100424589412076,0.6216649987152182,DECISION MAKING,3622.0
5,expectancy,0.09892605908899336,0.6216649987152182,DECISION MAKING,1689.0
5,valence,0.0954606463827385,0.6216649987152182,DECISION MAKING,2160.0
5,pain,0.09537124074777804,0.6216649987152182,DECISION MAKING,1123.0
5,monetary_incentive_delay_task,0.0945594269039859,0.6216649987152182,DECISION MAKING,310.0
5,feedback,0.08633072478092646,0.6216649987152182,DECISION MAKING,2419.0
5,reinforcement_learning,0.08425594089552696,0.6216649987152182,DECISION MAKING,717.0
5,instrumental_conditioning,0.08122688403813935,0.6216649987152182,DECISION MAKING,325.0
5,reward_learning,0.07933690640904457,0.6216649987152182,DECISION MAKING,463.0
5,painful_stimulation,0.07921500930186029,0.6216649987152182,DECISION MAKING,391.0
5,heat,0.0777666454505788,0.6216649987152182,DECISION MAKING,659.0
5,decision,0.07564354822723104,0.6216649987152182,DECISION MAKING,3207.0
5,error_detection,0.07412128555978031,0.6216649987152182,DECISION MAKING,1266.0
5,autobiographical_memory,0.07072948088355056,0.6216649987152182,DECISION MAKING,1163.0
5,interoception,0.07045747004959435,0.6216649987152182,DECISION MAKING,818.0
5,episodic_simulation,0.06857869038469894,0.6216649987152182,DECISION MAKING,130.0
6,arousal,0.11503358362967295,0.6165623509498048,COGNITIVE,3524.0
6,semantic_processing,0.10652608120222258,0.6165623509498048,COGNITIVE,2267.0
6,word,0.1054483211274618,0.6165623509498048,COGNITIVE,3008.0
6,valence,0.10251554137722553,0.6165623509498048,COGNITIVE,2160.0
6,language,0.10247784091906627,0.6165623509498048,COGNITIVE,2667.0
6,retrieval,0.10104666408022568,0.6165623509498048,COGNITIVE,2679.0
6,cognitive_control,0.10099196033495067,0.6165623509498048,COGNITIVE,3250.0
6,context,0.1004890537974064,0.6165623509498048,COGNITIVE,3806.0
6,cognitive_process,0.10042501410847683,0.6165623509498048,COGNITIVE,4925.0
6,monitoring,0.0998543729079254,0.6165623509498048,COGNITIVE,2955.0
6,emotion,0.09900203493564573,0.6165623509498048,COGNITIVE,3290.0
6,language_processing,0.09867748431793424,0.6165623509498048,COGNITIVE,2029.0
6,semantics,0.09533825722368956,0.6165623509498048,COGNITIVE,1491.0
6,strategy,0.09511083744989043,0.6165623509498048,COGNITIVE,3998.0
