CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,memory,0.15811938448794244,0.6301390997189844,MEMORY,3220.0
1,episodic_memory,0.14424474004297902,0.6301390997189844,MEMORY,2958.0
1,recognition_memory,0.13446529779469565,0.6301390997189844,MEMORY,1793.0
1,declarative_memory,0.133740905917532,0.6301390997189844,MEMORY,909.0
1,remembering,0.13023982679894064,0.6301390997189844,MEMORY,1938.0
1,retrieval,0.12217696149386098,0.6301390997189844,MEMORY,2679.0
1,recognition,0.11804595540392444,0.6301390997189844,MEMORY,2689.0
1,encoding,0.11648863779532945,0.6301390997189844,MEMORY,2261.0
1,spatial_memory,0.10810190203450104,0.6301390997189844,MEMORY,712.0
1,familiarity,0.10495615467516152,0.6301390997189844,MEMORY,2778.0
1,cognitive_map,0.10304032914865567,0.6301390997189844,MEMORY,183.0
1,autobiographical_memory,0.1020715773135575,0.6301390997189844,MEMORY,1163.0
1,episodic_simulation,0.10052158939848294,0.6301390997189844,MEMORY,130.0
1,recall,0.1000055688791299,0.6301390997189844,MEMORY,3304.0
1,source_memory,0.0997329254358047,0.6301390997189844,MEMORY,826.0
1,encoding_task,0.09595142849207207,0.6301390997189844,MEMORY,619.0
1,remote_memory,0.0923237518526462,0.6301390997189844,MEMORY,143.0
1,navigation,0.09135845714036858,0.6301390997189844,MEMORY,936.0
1,picture,0.0913033494791418,0.6301390997189844,MEMORY,2490.0
1,emotional_memory,0.09127714822880073,0.6301390997189844,MEMORY,728.0
1,memory_process,0.09117015211030748,0.6301390997189844,MEMORY,879.0
1,memory_retrieval,0.09110376324653352,0.6301390997189844,MEMORY,1739.0
1,face_perception,0.08800090886829309,0.6301390997189844,MEMORY,1452.0
1,episodic_future_thinking,0.08590172112031427,0.6301390997189844,MEMORY,106.0
2,episodic_memory,0.13766339807079214,0.6028268995968749,EPISODIC MEMORY,2958.0
2,memory,0.13472919866379862,0.6028268995968749,EPISODIC MEMORY,3220.0
2,remembering,0.1272168589331171,0.6028268995968749,EPISODIC MEMORY,1938.0
2,memory_retrieval,0.12592840948110948,0.6028268995968749,EPISODIC MEMORY,1739.0
2,retrieval,0.12424408951240284,0.6028268995968749,EPISODIC MEMORY,2679.0
2,autobiographical_memory,0.11423842413382967,0.6028268995968749,EPISODIC MEMORY,1163.0
2,prospection,0.10096537478534508,0.6028268995968749,EPISODIC MEMORY,338.0
2,recall,0.0990499892937962,0.6028268995968749,EPISODIC MEMORY,3304.0
2,source_memory,0.09530862708159356,0.6028268995968749,EPISODIC MEMORY,826.0
2,episodic_simulation,0.09511037477166973,0.6028268995968749,EPISODIC MEMORY,130.0
2,visual_imagery,0.09468204884348684,0.6028268995968749,EPISODIC MEMORY,869.0
2,encoding,0.09457333402326523,0.6028268995968749,EPISODIC MEMORY,2261.0
2,navigation,0.09027467145367672,0.6028268995968749,EPISODIC MEMORY,936.0
2,recognition_memory,0.09023691184674723,0.6028268995968749,EPISODIC MEMORY,1793.0
2,spatial_memory,0.08498723642800987,0.6028268995968749,EPISODIC MEMORY,712.0
2,mental_imagery,0.08377944007988677,0.6028268995968749,EPISODIC MEMORY,1232.0
2,theory_mind,0.08026210802135345,0.6028268995968749,EPISODIC MEMORY,2210.0
2,episodic_future_thinking,0.0781794140559136,0.6028268995968749,EPISODIC MEMORY,106.0
3,memory,0.1089190689786444,0.5932508906427226,RETRIEVAL,3220.0
3,episodic_memory,0.10247732464966827,0.5932508906427226,RETRIEVAL,2958.0
3,semantic_memory,0.09702272438376644,0.5932508906427226,RETRIEVAL,1363.0
3,declarative_memory,0.09263531741716063,0.5932508906427226,RETRIEVAL,909.0
3,semantic_knowledge,0.08655297021704955,0.5932508906427226,RETRIEVAL,1117.0
3,recognition_memory,0.08655097663062014,0.5932508906427226,RETRIEVAL,1793.0
3,episodic_simulation,0.08544552944016154,0.5932508906427226,RETRIEVAL,130.0
3,retrieval,0.08482905949719499,0.5932508906427226,RETRIEVAL,2679.0
3,autobiographical_memory,0.08446655798379121,0.5932508906427226,RETRIEVAL,1163.0
3,semantic_information,0.08239294912967662,0.5932508906427226,RETRIEVAL,1090.0
3,remembering,0.08134954186976899,0.5932508906427226,RETRIEVAL,1938.0
3,recall,0.08040476012020784,0.5932508906427226,RETRIEVAL,3304.0
3,prospection,0.07472382721990709,0.5932508906427226,RETRIEVAL,338.0
3,recognition,0.07173635107196216,0.5932508906427226,RETRIEVAL,2689.0
3,semantic_processing,0.07098855149923278,0.5932508906427226,RETRIEVAL,2267.0
3,source_memory,0.0697169956068882,0.5932508906427226,RETRIEVAL,826.0
3,theory_mind,0.06927656093598597,0.5932508906427226,RETRIEVAL,2210.0
3,familiarity,0.06418093056022403,0.5932508906427226,RETRIEVAL,2778.0
3,free_recall,0.06388609584287391,0.5932508906427226,RETRIEVAL,595.0
3,naming,0.06191037980695682,0.5932508906427226,RETRIEVAL,1996.0
3,memory_process,0.061860690292462765,0.5932508906427226,RETRIEVAL,879.0
3,remote_memory,0.06069156843491477,0.5932508906427226,RETRIEVAL,143.0
3,imageability,0.0591576912208948,0.5932508906427226,RETRIEVAL,395.0
3,episodic_future_thinking,0.05865551551520334,0.5932508906427226,RETRIEVAL,106.0
4,reward,0.1886131325759381,0.625206745931942,EMOTION,2220.0
4,reward_processing,0.15082657981725536,0.625206745931942,EMOTION,1540.0
4,valence,0.1284561078759908,0.625206745931942,EMOTION,2160.0
4,reward_anticipation,0.12408082484198568,0.625206745931942,EMOTION,777.0
4,decision_making,0.12362583678878213,0.625206745931942,EMOTION,3159.0
4,autobiographical_memory,0.11168718526489516,0.625206745931942,EMOTION,1163.0
4,arousal,0.10719915702315416,0.625206745931942,EMOTION,3524.0
4,emotion,0.10658048380656376,0.625206745931942,EMOTION,3290.0
4,anticipation,0.10170655797323422,0.625206745931942,EMOTION,2860.0
4,social_cognition,0.09807467350130622,0.625206745931942,EMOTION,2554.0
4,reward_learning,0.0942115211801262,0.625206745931942,EMOTION,463.0
4,salience,0.09411973031955327,0.625206745931942,EMOTION,3622.0
4,prospection,0.09214314451457913,0.625206745931942,EMOTION,338.0
4,mood,0.09166647084889926,0.625206745931942,EMOTION,3075.0
4,intertemporal_choice,0.09072999959349834,0.625206745931942,EMOTION,231.0
4,theory_mind,0.08911233109662835,0.625206745931942,EMOTION,2210.0
4,expectancy,0.08735007563453093,0.625206745931942,EMOTION,1689.0
4,negative_emotion,0.08589874392085789,0.625206745931942,EMOTION,1746.0
4,episodic_simulation,0.08584553596280556,0.625206745931942,EMOTION,130.0
5,reward,0.3105462160248609,0.6485815523899808,REWARD,2220.0
5,reward_anticipation,0.2654069207375791,0.6485815523899808,REWARD,777.0
5,reward_processing,0.2478080865906733,0.6485815523899808,REWARD,1540.0
5,monetary_incentive_delay_task,0.20482501621764654,0.6485815523899808,REWARD,310.0
5,anticipation,0.17806089858652324,0.6485815523899808,REWARD,2860.0
5,reward_learning,0.16454530185751345,0.6485815523899808,REWARD,463.0
5,instrumental_conditioning,0.15660092576282625,0.6485815523899808,REWARD,325.0
5,reinforcement_learning,0.1436550485145483,0.6485815523899808,REWARD,717.0
5,loss_anticipation,0.1403492061734212,0.6485815523899808,REWARD,92.0
5,feedback,0.13860126398866007,0.6485815523899808,REWARD,2419.0
5,addiction,0.13390872292006986,0.6485815523899808,REWARD,1437.0
5,expectancy,0.13172409252279876,0.6485815523899808,REWARD,1689.0
5,gambling,0.13130067279750854,0.6485815523899808,REWARD,400.0
5,decision_making,0.13013809837266635,0.6485815523899808,REWARD,3159.0
5,wanting,0.12139752113783775,0.6485815523899808,REWARD,271.0
5,loss,0.11554234057738393,0.6485815523899808,REWARD,3125.0
5,loss_aversion,0.11089864240195868,0.6485815523899808,REWARD,186.0
6,fear,0.2060459764740643,0.6669610038818593,VALENCE,1964.0
6,emotion,0.20530696594811948,0.6669610038818593,VALENCE,3290.0
6,memory,0.1864019291127989,0.6669610038818593,VALENCE,3220.0
6,valence,0.1773804724016511,0.6669610038818593,VALENCE,2160.0
6,facial_expression,0.17309199594546518,0.6669610038818593,VALENCE,1798.0
6,declarative_memory,0.16444849347670634,0.6669610038818593,VALENCE,909.0
6,arousal,0.16035579911767933,0.6669610038818593,VALENCE,3524.0
6,episodic_memory,0.15834251118863918,0.6669610038818593,VALENCE,2958.0
6,emotional_memory,0.15775713923629442,0.6669610038818593,VALENCE,728.0
6,recognition_memory,0.15046798656558125,0.6669610038818593,VALENCE,1793.0
7,anticipation,0.08590269777346632,0.5793628586097206,AROUSAL,2860.0
7,nociception,0.0842291233056305,0.5793628586097206,AROUSAL,237.0
7,arousal,0.07926485417917754,0.5793628586097206,AROUSAL,3524.0
7,pain,0.07881601810624357,0.5793628586097206,AROUSAL,1123.0
7,micturition,0.066777907328784,0.5793628586097206,AROUSAL,37.0
8,reward,0.1802605946834528,0.6128915009309169,ANTICIPATION,2220.0
8,anticipation,0.16659607758525502,0.6128915009309169,ANTICIPATION,2860.0
8,reward_processing,0.13887701063166585,0.6128915009309169,ANTICIPATION,1540.0
8,reward_anticipation,0.1292440141373552,0.6128915009309169,ANTICIPATION,777.0
