CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,memory,0.20714497878541646,0.6405255782406567,MEMORY,3220.0
1,episodic_memory,0.1836927915518093,0.6405255782406567,MEMORY,2958.0
1,declarative_memory,0.16941678739836452,0.6405255782406567,MEMORY,909.0
1,recognition_memory,0.16739909216976862,0.6405255782406567,MEMORY,1793.0
1,retrieval,0.16481085841727827,0.6405255782406567,MEMORY,2679.0
1,remembering,0.16363932489509422,0.6405255782406567,MEMORY,1938.0
1,encoding,0.15104642377138855,0.6405255782406567,MEMORY,2261.0
1,recognition,0.1492543655245313,0.6405255782406567,MEMORY,2689.0
1,recall,0.13857451851933436,0.6405255782406567,MEMORY,3304.0
1,familiarity,0.1322708525036917,0.6405255782406567,MEMORY,2778.0
1,source_memory,0.1243729742348066,0.6405255782406567,MEMORY,826.0
1,memory_process,0.12353213450327324,0.6405255782406567,MEMORY,879.0
1,encoding_task,0.1235182497751768,0.6405255782406567,MEMORY,619.0
1,autobiographical_memory,0.1225573486430509,0.6405255782406567,MEMORY,1163.0
1,episodic_simulation,0.12132073252200401,0.6405255782406567,MEMORY,130.0
1,semantic_memory,0.12109271047324167,0.6405255782406567,MEMORY,1363.0
1,spatial_memory,0.11887825303636801,0.6405255782406567,MEMORY,712.0
1,picture,0.11838431807640112,0.6405255782406567,MEMORY,2490.0
1,forgetting,0.11426153201949535,0.6405255782406567,MEMORY,671.0
1,emotional_memory,0.11207311714545834,0.6405255782406567,MEMORY,728.0
1,memory_retrieval,0.10921360512502466,0.6405255782406567,MEMORY,1739.0
1,remote_memory,0.10866557648024433,0.6405255782406567,MEMORY,143.0
1,longterm_memory,0.10779685298402827,0.6405255782406567,MEMORY,1601.0
1,cognitive_map,0.10730233189089612,0.6405255782406567,MEMORY,183.0
2,fear,0.23476475759281684,0.6679125289836338,EMOTION,1964.0
2,emotion,0.23318726199258136,0.6679125289836338,EMOTION,3290.0
2,facial_expression,0.2000508936028776,0.6679125289836338,EMOTION,1798.0
2,valence,0.19670998634556291,0.6679125289836338,EMOTION,2160.0
2,arousal,0.17745354181752684,0.6679125289836338,EMOTION,3524.0
2,face,0.16000263290768624,0.6679125289836338,EMOTION,2240.0
2,emotional_memory,0.15390435237423367,0.6679125289836338,EMOTION,728.0
2,negative_emotion,0.14908332524395007,0.6679125289836338,EMOTION,1746.0
2,emotional_expression,0.14745621337416975,0.6679125289836338,EMOTION,1156.0
2,memory,0.1442557140858229,0.6679125289836338,EMOTION,3220.0
2,anger,0.1406640482588893,0.6679125289836338,EMOTION,1320.0
2,anxiety,0.1401523083732669,0.6679125289836338,EMOTION,2600.0
2,declarative_memory,0.1398207129575625,0.6679125289836338,EMOTION,909.0
2,international_affective_picture_system,0.13718269756152401,0.6679125289836338,EMOTION,693.0
2,disgust,0.13702351981762892,0.6679125289836338,EMOTION,1240.0
2,picture,0.13615284852413456,0.6679125289836338,EMOTION,2490.0
2,extinction,0.13008669416748095,0.6679125289836338,EMOTION,964.0
2,sadness,0.12997734347137213,0.6679125289836338,EMOTION,1348.0
2,recognition_memory,0.12474202213130313,0.6679125289836338,EMOTION,1793.0
2,episodic_memory,0.11990692085170712,0.6679125289836338,EMOTION,2958.0
2,recognition,0.1183526714775784,0.6679125289836338,EMOTION,2689.0
2,remembering,0.1156453105738447,0.6679125289836338,EMOTION,1938.0
2,olfaction,0.113191391531554,0.6679125289836338,EMOTION,353.0
2,emotion_regulation,0.1126445525439824,0.6679125289836338,EMOTION,1749.0
2,explicit_knowledge,0.11234727131735324,0.6679125289836338,EMOTION,390.0
3,reward,0.2872570639336378,0.6444100440129858,REWARD,2220.0
3,reward_processing,0.2312286627395347,0.6444100440129858,REWARD,1540.0
3,reward_anticipation,0.2259469434830648,0.6444100440129858,REWARD,777.0
3,anticipation,0.18959594415020395,0.6444100440129858,REWARD,2860.0
3,monetary_incentive_delay_task,0.1882390544649352,0.6444100440129858,REWARD,310.0
3,instrumental_conditioning,0.14984105654528865,0.6444100440129858,REWARD,325.0
3,reward_learning,0.13944570505058768,0.6444100440129858,REWARD,463.0
4,motor_control,0.07775291024386227,0.5920950010759902,ANTICIPATION,2560.0
4,micturition,0.07501054366540136,0.5920950010759902,ANTICIPATION,37.0
4,anticipation,0.0741383879629317,0.5920950010759902,ANTICIPATION,2860.0
4,nociception,0.07013909350266803,0.5920950010759902,ANTICIPATION,237.0
4,pain,0.06507704088912585,0.5920950010759902,ANTICIPATION,1123.0
4,ataxia,0.06441291162311917,0.5920950010759902,ANTICIPATION,352.0
4,leg,0.06327656436927513,0.5920950010759902,ANTICIPATION,704.0
5,monitoring,0.13048931793446586,0.612849259480768,COGNITIVE,2955.0
5,arousal,0.12527255445577368,0.612849259480768,COGNITIVE,3524.0
5,decision_making,0.11682290089727396,0.612849259480768,COGNITIVE,3159.0
5,anticipation,0.1102936389420937,0.612849259480768,COGNITIVE,2860.0
5,reward,0.10830270934942456,0.612849259480768,COGNITIVE,2220.0
5,valence,0.10457663336179518,0.612849259480768,COGNITIVE,2160.0
5,cognitive_control,0.10273076615238903,0.612849259480768,COGNITIVE,3250.0
5,error_detection,0.098083239753161,0.612849259480768,COGNITIVE,1266.0
5,salience,0.09680481360794846,0.612849259480768,COGNITIVE,3622.0
5,reaction_time,0.095996382497333,0.612849259480768,COGNITIVE,4775.0
5,cognitive_process,0.0937180160809394,0.612849259480768,COGNITIVE,4925.0
5,decision,0.09182941924871932,0.612849259480768,COGNITIVE,3207.0
5,strategy,0.09106334253095684,0.612849259480768,COGNITIVE,3998.0
5,autobiographical_memory,0.08965376023626292,0.612849259480768,COGNITIVE,1163.0
5,pain,0.08919706541659092,0.612849259480768,COGNITIVE,1123.0
5,cognitive,0.08906763757570965,0.612849259480768,COGNITIVE,5534.0
5,goal,0.08799158652805569,0.612849259480768,COGNITIVE,2979.0
5,expectancy,0.08789453510436718,0.612849259480768,COGNITIVE,1689.0
5,response_selection,0.08638064708695364,0.612849259480768,COGNITIVE,1797.0
5,remembering,0.08592464753074414,0.612849259480768,COGNITIVE,1938.0
5,context,0.08585033319630536,0.612849259480768,COGNITIVE,3806.0
5,retrieval,0.08366708063022787,0.612849259480768,COGNITIVE,2679.0
5,emotion,0.08342929386231608,0.612849259480768,COGNITIVE,3290.0
5,interoception,0.08172246128069308,0.612849259480768,COGNITIVE,818.0
6,execution,0.17343063370050624,0.6243408418271568,MANIPULATION,3460.0
6,working_memory,0.1505915574166219,0.6243408418271568,MANIPULATION,3909.0
6,manipulation,0.1440059468246206,0.6243408418271568,MANIPULATION,5395.0
6,hand,0.13958624163365724,0.6243408418271568,MANIPULATION,3393.0
6,rehearsal,0.12967074248084318,0.6243408418271568,MANIPULATION,1142.0
6,attention,0.1262879168749979,0.6243408418271568,MANIPULATION,4350.0
6,reaction_time,0.12583740443932556,0.6243408418271568,MANIPULATION,4775.0
6,action,0.12442635885750293,0.6243408418271568,MANIPULATION,2560.0
6,spatial_attention,0.12299419135066107,0.6243408418271568,MANIPULATION,2072.0
6,movement,0.12067587283942426,0.6243408418271568,MANIPULATION,2742.0
6,strategy,0.11873567213123988,0.6243408418271568,MANIPULATION,3998.0
6,covert,0.11806607801305576,0.6243408418271568,MANIPULATION,1772.0
6,monitoring,0.11680363566835332,0.6243408418271568,MANIPULATION,2955.0
6,grasping,0.11501168499567507,0.6243408418271568,MANIPULATION,1032.0
6,representation,0.11483364768635385,0.6243408418271568,MANIPULATION,4352.0
6,response_selection,0.11466744588544188,0.6243408418271568,MANIPULATION,1797.0
6,cognitive_process,0.11029217806641936,0.6243408418271568,MANIPULATION,4925.0
6,grasp,0.10976123432134648,0.6243408418271568,MANIPULATION,708.0
7,motor_control,0.1502206604546238,0.5859195251868311,EXECUTION,2560.0
7,movement,0.13020696013703642,0.5859195251868311,EXECUTION,2742.0
7,motor_learning,0.12363145396645575,0.5859195251868311,EXECUTION,977.0
7,execution,0.12177763522612504,0.5859195251868311,EXECUTION,3460.0
7,coordination,0.0977964485226166,0.5859195251868311,EXECUTION,2376.0
7,motor_sequence_learning,0.09071493644683133,0.5859195251868311,EXECUTION,465.0
8,motor_control,0.07707240678770527,0.3403909641634382,MOVEMENT,2560.0
8,music_comprehension_production,0.06689074816173073,0.3403909641634382,MOVEMENT,1.0
8,music_comprehensionproduction,0.06689074816173073,0.3403909641634382,MOVEMENT,1.0
8,olfactory_monitoringdiscrimination,0.06689074816173073,0.3403909641634382,MOVEMENT,1.0
8,fluency_induction,0.06689074816172991,0.3403909641634382,MOVEMENT,2.0
8,motor_learning,0.06255100558708684,0.3403909641634382,MOVEMENT,977.0
8,movement,0.06252042312983414,0.3403909641634382,MOVEMENT,2742.0
8,coordination,0.06054047813930692,0.3403909641634382,MOVEMENT,2376.0
8,execution,0.059920452021909966,0.3403909641634382,MOVEMENT,3460.0
8,tapping_task,0.05887562403638559,0.3403909641634382,MOVEMENT,208.0
8,rehearsal,0.055553885714063216,0.3403909641634382,MOVEMENT,1142.0
8,compensatory_tracking_task,0.05344303907108515,0.3403909641634382,MOVEMENT,5.0
8,arm,0.052996708180933175,0.3403909641634382,MOVEMENT,1991.0
8,dualtask_paradigm,0.050648334181950035,0.3403909641634382,MOVEMENT,91.0
8,motor_planning,0.04964745038905567,0.3403909641634382,MOVEMENT,874.0
9,articulatory_rehearsal,0.05241305263232282,0.5319082315012793,MOTOR CONTROL,152.0
9,foot,0.04737234994327416,0.5319082315012793,MOTOR CONTROL,1374.0
9,coordination,0.046221160444970766,0.5319082315012793,MOTOR CONTROL,2376.0
9,vection,0.046103365675227284,0.5319082315012793,MOTOR CONTROL,24.0
9,ataxia,0.04541593604139581,0.5319082315012793,MOTOR CONTROL,352.0
9,drawing_paradigm,0.04523987630015882,0.5319082315012793,MOTOR CONTROL,6.0
9,auditory_temporal_discrimination_task,0.04523987630015807,0.5319082315012793,MOTOR CONTROL,3.0
9,motor_control,0.044296767010791036,0.5319082315012793,MOTOR CONTROL,2560.0
10,motor_control,0.08899068024501751,0.5626451316555238,REST,2560.0
10,ataxia,0.08443307802821011,0.5626451316555238,REST,352.0
10,motor_learning,0.07591616607148596,0.5626451316555238,REST,977.0
10,movement,0.07227918014607758,0.5626451316555238,REST,2742.0
10,rest,0.0619403623083896,0.5626451316555238,REST,5057.0
11,autonomic_nervous_system_function,0.07730192645962644,0.5101138563840906,VESTIBULAR,51.0
11,vection,0.0745157915867633,0.5101138563840906,VESTIBULAR,24.0
11,vestibular,0.06171944303295573,0.5101138563840906,VESTIBULAR,347.0
11,vestibular_stimulation,0.05819483126783241,0.5101138563840906,VESTIBULAR,103.0
11,smile_response,0.05457911156839415,0.5101138563840906,VESTIBULAR,2.0
12,face_perception,0.1438814410017193,0.6350376078833361,VISION,1452.0
12,recognition,0.14042510309090206,0.6350376078833361,VISION,2689.0
12,vision,0.13929710793513686,0.6350376078833361,VISION,6548.0
12,object_recognition,0.13234871855638464,0.6350376078833361,VISION,1324.0
12,familiarity,0.13086429447373008,0.6350376078833361,VISION,2778.0
12,visual_perception,0.12521243028233994,0.6350376078833361,VISION,1574.0
12,retrieval,0.12472368919640785,0.6350376078833361,VISION,2679.0
12,visual_attention,0.12156774293757006,0.6350376078833361,VISION,2357.0
12,visual_angle,0.11522830670232966,0.6350376078833361,VISION,1795.0
13,hearing,0.2146231067298872,0.6556009593549688,PERCEPTION,2294.0
13,speech,0.20372741960206625,0.6556009593549688,PERCEPTION,1854.0
13,listening,0.20305746107452008,0.6556009593549688,PERCEPTION,1762.0
13,speech_perception,0.18494090287047976,0.6556009593549688,PERCEPTION,1066.0
13,speech_processing,0.18040217813703424,0.6556009593549688,PERCEPTION,1011.0
13,tone,0.1726592831878996,0.6556009593549688,PERCEPTION,2370.0
13,music,0.15652689360252164,0.6556009593549688,PERCEPTION,1293.0
13,melody,0.14893709730419322,0.6556009593549688,PERCEPTION,421.0
13,passive_listening,0.14623906016468086,0.6556009593549688,PERCEPTION,396.0
13,auditory_perception,0.13864956385551752,0.6556009593549688,PERCEPTION,535.0
13,speech_production,0.13048535761174987,0.6556009593549688,PERCEPTION,1059.0
13,audition,0.12839529565355814,0.6556009593549688,PERCEPTION,538.0
13,syllable,0.12518650181186336,0.6556009593549688,PERCEPTION,1402.0
13,intonation,0.114047971050696,0.6556009593549688,PERCEPTION,349.0
13,prosody,0.11344879535395165,0.6556009593549688,PERCEPTION,650.0
13,language,0.10991337513139936,0.6556009593549688,PERCEPTION,2667.0
13,pitch_discrimination,0.10925740975088633,0.6556009593549688,PERCEPTION,295.0
13,painful_stimulation,0.10680996860173747,0.6556009593549688,PERCEPTION,391.0
13,perception,0.10622959942521618,0.6556009593549688,PERCEPTION,3778.0
13,auditory_feedback,0.1060194083420962,0.6556009593549688,PERCEPTION,244.0
13,pain,0.1027267019503202,0.6556009593549688,PERCEPTION,1123.0
13,multisensory,0.1014513872514108,0.6556009593549688,PERCEPTION,1054.0
14,speech,0.22114509960862044,0.6606235726536294,LANGUAGE,1854.0
14,language,0.20961013114893973,0.6606235726536294,LANGUAGE,2667.0
14,speech_processing,0.1963023661369592,0.6606235726536294,LANGUAGE,1011.0
14,language_processing,0.19469666109013029,0.6606235726536294,LANGUAGE,2029.0
14,listening,0.19088129664307169,0.6606235726536294,LANGUAGE,1762.0
14,speech_perception,0.18945025879195532,0.6606235726536294,LANGUAGE,1066.0
14,hearing,0.1827080864399856,0.6606235726536294,LANGUAGE,2294.0
14,semantic_processing,0.17692182544731766,0.6606235726536294,LANGUAGE,2267.0
14,word,0.16335807955122586,0.6606235726536294,LANGUAGE,3008.0
14,language_comprehension,0.16135079855067333,0.6606235726536294,LANGUAGE,1062.0
14,syllable,0.15603560191857274,0.6606235726536294,LANGUAGE,1402.0
14,semantics,0.15441935572730947,0.6606235726536294,LANGUAGE,1491.0
14,sentence_processing,0.14283309747970824,0.6606235726536294,LANGUAGE,772.0
14,meaning,0.13676506796384286,0.6606235726536294,LANGUAGE,4333.0
14,speech_production,0.13672841664228602,0.6606235726536294,LANGUAGE,1059.0
14,sentence_comprehension,0.13575116303304152,0.6606235726536294,LANGUAGE,1011.0
14,prosody,0.13466942172234272,0.6606235726536294,LANGUAGE,650.0
14,syntax,0.1329131227921287,0.6606235726536294,LANGUAGE,775.0
14,semantic_information,0.1323796516129901,0.6606235726536294,LANGUAGE,1090.0
14,theory_mind,0.13210917647647408,0.6606235726536294,LANGUAGE,2210.0
14,narrative,0.13158242085782956,0.6606235726536294,LANGUAGE,756.0
14,phonology,0.12662817049073974,0.6606235726536294,LANGUAGE,980.0
14,passive_listening,0.12133440330386976,0.6606235726536294,LANGUAGE,396.0
14,semantic_knowledge,0.11863578191810613,0.6606235726536294,LANGUAGE,1117.0
