CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,episodic_memory,0.12468049765472347,0.5973733075678851,MEMORY,2958.0
1,memory,0.12209771031781945,0.5973733075678851,MEMORY,3220.0
1,memory_retrieval,0.11893379266679067,0.5973733075678851,MEMORY,1739.0
1,remembering,0.11565256421443038,0.5973733075678851,MEMORY,1938.0
1,retrieval,0.1151823395912238,0.5973733075678851,MEMORY,2679.0
1,visual_imagery,0.09883593119996643,0.5973733075678851,MEMORY,869.0
1,autobiographical_memory,0.09810255175780848,0.5973733075678851,MEMORY,1163.0
1,prospection,0.09141405873601473,0.5973733075678851,MEMORY,338.0
1,recall,0.09124076451044476,0.5973733075678851,MEMORY,3304.0
1,encoding,0.08807533260978144,0.5973733075678851,MEMORY,2261.0
1,mental_imagery,0.08741630030714986,0.5973733075678851,MEMORY,1232.0
1,source_memory,0.08638236963116609,0.5973733075678851,MEMORY,826.0
1,episodic_simulation,0.08504510571241786,0.5973733075678851,MEMORY,130.0
1,visual_attention,0.08318087677372152,0.5973733075678851,MEMORY,2357.0
2,memory,0.20032284104518167,0.6599910563353433,EPISODIC MEMORY,3220.0
2,declarative_memory,0.1748440798736675,0.6599910563353433,EPISODIC MEMORY,909.0
2,episodic_memory,0.1727366901605314,0.6599910563353433,EPISODIC MEMORY,2958.0
2,fear,0.17168927172924175,0.6599910563353433,EPISODIC MEMORY,1964.0
2,emotion,0.1689807089062051,0.6599910563353433,EPISODIC MEMORY,3290.0
2,recognition_memory,0.16382617994504206,0.6599910563353433,EPISODIC MEMORY,1793.0
2,remembering,0.15854184963146287,0.6599910563353433,EPISODIC MEMORY,1938.0
2,emotional_memory,0.1519759471430478,0.6599910563353433,EPISODIC MEMORY,728.0
2,recognition,0.14737631514035987,0.6599910563353433,EPISODIC MEMORY,2689.0
2,encoding,0.1467112995418161,0.6599910563353433,EPISODIC MEMORY,2261.0
2,valence,0.14618002877199598,0.6599910563353433,EPISODIC MEMORY,2160.0
