CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,memory,0.1863006437682011,0.6307547896950056,MEMORY,3220.0
1,episodic_memory,0.17041516126008532,0.6307547896950056,MEMORY,2958.0
1,declarative_memory,0.15214045543164156,0.6307547896950056,MEMORY,909.0
1,recognition_memory,0.14954655004391074,0.6307547896950056,MEMORY,1793.0
1,retrieval,0.1476740023557308,0.6307547896950056,MEMORY,2679.0
1,remembering,0.14738529828081026,0.6307547896950056,MEMORY,1938.0
1,encoding,0.12840938647478642,0.6307547896950056,MEMORY,2261.0
1,recognition,0.12655626421138644,0.6307547896950056,MEMORY,2689.0
1,recall,0.12346121909121105,0.6307547896950056,MEMORY,3304.0
1,autobiographical_memory,0.12192008266422608,0.6307547896950056,MEMORY,1163.0
1,episodic_simulation,0.12012193661936052,0.6307547896950056,MEMORY,130.0
1,semantic_memory,0.11967885301601985,0.6307547896950056,MEMORY,1363.0
1,familiarity,0.11429748268751773,0.6307547896950056,MEMORY,2778.0
1,source_memory,0.11393238994275035,0.6307547896950056,MEMORY,826.0
1,spatial_memory,0.11166829102176506,0.6307547896950056,MEMORY,712.0
1,encoding_task,0.10928301412031337,0.6307547896950056,MEMORY,619.0
1,memory_process,0.10799965496337502,0.6307547896950056,MEMORY,879.0
1,remote_memory,0.10313367922522412,0.6307547896950056,MEMORY,143.0
1,cognitive_map,0.10128150809748217,0.6307547896950056,MEMORY,183.0
2,episodic_memory,0.12113099333187086,0.5884702343839828,EPISODIC MEMORY,2958.0
2,memory,0.11391964725103695,0.5884702343839828,EPISODIC MEMORY,3220.0
2,remembering,0.10591629902775776,0.5884702343839828,EPISODIC MEMORY,1938.0
2,memory_retrieval,0.1049102143699164,0.5884702343839828,EPISODIC MEMORY,1739.0
2,retrieval,0.10355405209070516,0.5884702343839828,EPISODIC MEMORY,2679.0
2,autobiographical_memory,0.09612593492663768,0.5884702343839828,EPISODIC MEMORY,1163.0
2,source_memory,0.09193733391302483,0.5884702343839828,EPISODIC MEMORY,826.0
2,prospection,0.09177576937137327,0.5884702343839828,EPISODIC MEMORY,338.0
2,recall,0.08720189204673906,0.5884702343839828,EPISODIC MEMORY,3304.0
2,recognition_memory,0.08004151607682125,0.5884702343839828,EPISODIC MEMORY,1793.0
2,episodic_simulation,0.07961071263512429,0.5884702343839828,EPISODIC MEMORY,130.0
2,navigation,0.07929655577486328,0.5884702343839828,EPISODIC MEMORY,936.0
2,encoding,0.07876648232072123,0.5884702343839828,EPISODIC MEMORY,2261.0
2,spatial_memory,0.07500830416593365,0.5884702343839828,EPISODIC MEMORY,712.0
2,visual_attention,0.07472058104225937,0.5884702343839828,EPISODIC MEMORY,2357.0
2,theory_mind,0.07297684148567235,0.5884702343839828,EPISODIC MEMORY,2210.0
2,thought,0.07212662581364168,0.5884702343839828,EPISODIC MEMORY,4627.0
2,mental_imagery,0.06898903538835283,0.5884702343839828,EPISODIC MEMORY,1232.0
2,visual_imagery,0.06874453317989418,0.5884702343839828,EPISODIC MEMORY,869.0
2,spatial_attention,0.06842657152646148,0.5884702343839828,EPISODIC MEMORY,2072.0
3,emotion,0.12640781137467347,0.5731629623889829,EMOTION,3290.0
3,fear,0.09287900348462066,0.5731629623889829,EMOTION,1964.0
3,arousal,0.09225658462777772,0.5731629623889829,EMOTION,3524.0
3,theory_mind,0.08994009098901734,0.5731629623889829,EMOTION,2210.0
3,sadness,0.08943277257753422,0.5731629623889829,EMOTION,1348.0
3,valence,0.08942271679876794,0.5731629623889829,EMOTION,2160.0
3,facial_expression,0.08926144963356801,0.5731629623889829,EMOTION,1798.0
3,disgust,0.08665401760749318,0.5731629623889829,EMOTION,1240.0
3,empathy,0.0861536098178203,0.5731629623889829,EMOTION,1615.0
3,speech,0.08349025571067356,0.5731629623889829,EMOTION,1854.0
3,negative_emotion,0.08159988849093455,0.5731629623889829,EMOTION,1746.0
3,language,0.08156563769057745,0.5731629623889829,EMOTION,2667.0
3,language_processing,0.08091846625762572,0.5731629623889829,EMOTION,2029.0
3,happiness,0.07862794768613396,0.5731629623889829,EMOTION,1023.0
3,prosody,0.07763167757814174,0.5731629623889829,EMOTION,650.0
3,narrative,0.07753567636683954,0.5731629623889829,EMOTION,756.0
3,social_cognition,0.07437594880788963,0.5731629623889829,EMOTION,2554.0
3,autobiographical_memory,0.07354578554104249,0.5731629623889829,EMOTION,1163.0
3,semantic_processing,0.07262514207192243,0.5731629623889829,EMOTION,2267.0
3,listening,0.07224572928118546,0.5731629623889829,EMOTION,1762.0
3,speech_processing,0.06868371247326653,0.5731629623889829,EMOTION,1011.0
3,syntax,0.0672319886835793,0.5731629623889829,EMOTION,775.0
3,language_comprehension,0.06530564607827928,0.5731629623889829,EMOTION,1062.0
3,theory_mind_task,0.06529382086828571,0.5731629623889829,EMOTION,299.0
3,semantic_memory,0.0630198523485668,0.5731629623889829,EMOTION,1363.0
4,reward,0.26953599060380995,0.6388413999462901,REWARD,2220.0
4,reward_processing,0.215336201614851,0.6388413999462901,REWARD,1540.0
4,reward_anticipation,0.20080234679984016,0.6388413999462901,REWARD,777.0
4,anticipation,0.1494180807277698,0.6388413999462901,REWARD,2860.0
4,decision_making,0.14845487577147048,0.6388413999462901,REWARD,3159.0
4,reward_learning,0.13825570969598616,0.6388413999462901,REWARD,463.0
4,valence,0.1359051973742492,0.6388413999462901,REWARD,2160.0
4,monetary_incentive_delay_task,0.1298176553374385,0.6388413999462901,REWARD,310.0
4,expectancy,0.12017851703474135,0.6388413999462901,REWARD,1689.0
4,instrumental_conditioning,0.11651807358660154,0.6388413999462901,REWARD,325.0
4,salience,0.11447419395654393,0.6388413999462901,REWARD,3622.0
4,addiction,0.11220312202008996,0.6388413999462901,REWARD,1437.0
4,arousal,0.10925371869111836,0.6388413999462901,REWARD,3524.0
4,reinforcement_learning,0.10548212015684116,0.6388413999462901,REWARD,717.0
