CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,memory,0.1770708258457286,0.6506287421972876,EMOTION,3220.0
1,emotion,0.1718291316935867,0.6506287421972876,EMOTION,3290.0
1,fear,0.1571449474953084,0.6506287421972876,EMOTION,1964.0
1,episodic_memory,0.15559212506650402,0.6506287421972876,EMOTION,2958.0
1,declarative_memory,0.1513131442216612,0.6506287421972876,EMOTION,909.0
1,valence,0.14904498978238456,0.6506287421972876,EMOTION,2160.0
1,remembering,0.1476601228686295,0.6506287421972876,EMOTION,1938.0
1,arousal,0.13858289320913694,0.6506287421972876,EMOTION,3524.0
1,recognition_memory,0.13847404211972109,0.6506287421972876,EMOTION,1793.0
1,emotional_memory,0.13829817695873714,0.6506287421972876,EMOTION,728.0
1,autobiographical_memory,0.13816751262498414,0.6506287421972876,EMOTION,1163.0
1,facial_expression,0.13365561268840706,0.6506287421972876,EMOTION,1798.0
1,episodic_simulation,0.12537399934628102,0.6506287421972876,EMOTION,130.0
2,reward,0.2872570639336378,0.6444100440129858,REWARD,2220.0
2,reward_processing,0.2312286627395347,0.6444100440129858,REWARD,1540.0
2,reward_anticipation,0.2259469434830648,0.6444100440129858,REWARD,777.0
2,anticipation,0.18959594415020395,0.6444100440129858,REWARD,2860.0
2,monetary_incentive_delay_task,0.1882390544649352,0.6444100440129858,REWARD,310.0
2,instrumental_conditioning,0.14984105654528865,0.6444100440129858,REWARD,325.0
2,reward_learning,0.13944570505058768,0.6444100440129858,REWARD,463.0
3,working_memory,0.1343442181245541,0.6126131336880603,MANIPULATION,3909.0
3,monitoring,0.1338225782675916,0.6126131336880603,MANIPULATION,2955.0
3,manipulation,0.1310057564178125,0.6126131336880603,MANIPULATION,5395.0
3,reaction_time,0.12743803489325206,0.6126131336880603,MANIPULATION,4775.0
3,execution,0.12381884873287866,0.6126131336880603,MANIPULATION,3460.0
3,strategy,0.11846160425991505,0.6126131336880603,MANIPULATION,3998.0
3,rehearsal,0.11584945287075192,0.6126131336880603,MANIPULATION,1142.0
3,response_selection,0.11565755582861925,0.6126131336880603,MANIPULATION,1797.0
3,cognitive_process,0.11380187407908668,0.6126131336880603,MANIPULATION,4925.0
3,cognitive_control,0.10920480860565522,0.6126131336880603,MANIPULATION,3250.0
3,goal,0.1087474178771382,0.6126131336880603,MANIPULATION,2979.0
3,attention,0.1049319096801298,0.6126131336880603,MANIPULATION,4350.0
3,covert,0.09817341931924042,0.6126131336880603,MANIPULATION,1772.0
3,retrieval,0.09712986915006552,0.6126131336880603,MANIPULATION,2679.0
3,task_set,0.09691679301500393,0.6126131336880603,MANIPULATION,816.0
3,action,0.09333747424991563,0.6126131336880603,MANIPULATION,2560.0
4,vection,0.08151556409886082,0.2838990454750401,EXECUTION,24.0
4,episodic_recombination_paradigm,0.06451714352255124,0.2838990454750401,EXECUTION,1.0
4,motor_learning,0.060936045397589726,0.2838990454750401,EXECUTION,977.0
4,vestibular,0.060516230496288265,0.2838990454750401,EXECUTION,347.0
4,foot,0.05648584327978017,0.2838990454750401,EXECUTION,1374.0
4,autonomic_nervous_system_function,0.055572338973017166,0.2838990454750401,EXECUTION,51.0
4,motor_control,0.05525363328529692,0.2838990454750401,EXECUTION,2560.0
4,coordination,0.05338026811706284,0.2838990454750401,EXECUTION,2376.0
4,ataxia,0.05181215143947086,0.2838990454750401,EXECUTION,352.0
4,vestibular_stimulation,0.051295706891093966,0.2838990454750401,EXECUTION,103.0
4,movement,0.048575406221359634,0.2838990454750401,EXECUTION,2742.0
4,articulatory_rehearsal,0.04557049542996332,0.2838990454750401,EXECUTION,152.0
4,phonological_loop,0.04495642556389051,0.2838990454750401,EXECUTION,266.0
4,motor_sequence_learning,0.043861063628754464,0.2838990454750401,EXECUTION,465.0
