CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,reward,0.17747739404422902,0.6532764180268573,AROUSAL,2220.0
1,valence,0.14708518505161855,0.6532764180268573,AROUSAL,2160.0
1,reward_processing,0.1423779118183297,0.6532764180268573,AROUSAL,1540.0
1,memory,0.14167352724768276,0.6532764180268573,AROUSAL,3220.0
1,arousal,0.1352660941034408,0.6532764180268573,AROUSAL,3524.0
1,emotion,0.13123511464766693,0.6532764180268573,AROUSAL,3290.0
1,reward_anticipation,0.1287358758758637,0.6532764180268573,AROUSAL,777.0
1,declarative_memory,0.12859208339253092,0.6532764180268573,AROUSAL,909.0
1,anticipation,0.12751843399527668,0.6532764180268573,AROUSAL,2860.0
1,fear,0.12622131729400193,0.6532764180268573,AROUSAL,1964.0
1,episodic_memory,0.11819623178036925,0.6532764180268573,AROUSAL,2958.0
1,remembering,0.11671374671197925,0.6532764180268573,AROUSAL,1938.0
1,recognition_memory,0.11147954303631943,0.6532764180268573,AROUSAL,1793.0
1,emotional_memory,0.10943434210805658,0.6532764180268573,AROUSAL,728.0
1,monetary_incentive_delay_task,0.10608976660871194,0.6532764180268573,AROUSAL,310.0
1,episodic_simulation,0.10459894707393932,0.6532764180268573,AROUSAL,130.0
2,monitoring,0.1408978445708615,0.6112355925411641,COGNITIVE,2955.0
2,working_memory,0.131302610698866,0.6112355925411641,COGNITIVE,3909.0
2,reaction_time,0.12560952386825378,0.6112355925411641,COGNITIVE,4775.0
2,cognitive_control,0.1234951724668665,0.6112355925411641,COGNITIVE,3250.0
2,response_selection,0.11504008436406295,0.6112355925411641,COGNITIVE,1797.0
2,manipulation,0.11433454623647668,0.6112355925411641,COGNITIVE,5395.0
2,cognitive_process,0.11071248611450554,0.6112355925411641,COGNITIVE,4925.0
2,strategy,0.1104072769831789,0.6112355925411641,COGNITIVE,3998.0
2,rehearsal,0.10804802527476773,0.6112355925411641,COGNITIVE,1142.0
2,error_detection,0.10308782183921253,0.6112355925411641,COGNITIVE,1266.0
2,goal,0.09883299189808764,0.6112355925411641,COGNITIVE,2979.0
2,task_set,0.09650953277781113,0.6112355925411641,COGNITIVE,816.0
2,cognitive,0.09637369876622802,0.6112355925411641,COGNITIVE,5534.0
2,retrieval,0.09208728233986826,0.6112355925411641,COGNITIVE,2679.0
2,context,0.09040605329113928,0.6112355925411641,COGNITIVE,3806.0
2,execution,0.08958201327821208,0.6112355925411641,COGNITIVE,3460.0
2,maintenance,0.08911829622775305,0.6112355925411641,COGNITIVE,3738.0
2,decision_making,0.08379209694297524,0.6112355925411641,COGNITIVE,3159.0
2,decision,0.08091397380926854,0.6112355925411641,COGNITIVE,3207.0
2,covert,0.08032793683639569,0.6112355925411641,COGNITIVE,1772.0
2,arousal,0.07945846156921993,0.6112355925411641,COGNITIVE,3524.0
2,anticipation,0.07927176582688235,0.6112355925411641,COGNITIVE,2860.0
3,motor_control,0.1041313307275771,0.5817486090198927,MOVEMENT,2560.0
3,ataxia,0.08929402655082949,0.5817486090198927,MOVEMENT,352.0
3,motor_learning,0.08851643060004563,0.5817486090198927,MOVEMENT,977.0
3,movement,0.08083863690148076,0.5817486090198927,MOVEMENT,2742.0
3,coordination,0.07905528709299504,0.5817486090198927,MOVEMENT,2376.0
4,vision,0.1288787220104314,0.6250713932093221,VISION,6548.0
4,retrieval,0.12133262682770599,0.6250713932093221,VISION,2679.0
4,spatial_attention,0.11714807848539402,0.6250713932093221,VISION,2072.0
4,representation,0.1165420000014626,0.6250713932093221,VISION,4352.0
4,covert,0.1160429954323623,0.6250713932093221,VISION,1772.0
4,visual_attention,0.11574064437553495,0.6250713932093221,VISION,2357.0
4,familiarity,0.11522983148621925,0.6250713932093221,VISION,2778.0
4,manipulation,0.11199322428313513,0.6250713932093221,VISION,5395.0
4,eye,0.10984847914399896,0.6250713932093221,VISION,3174.0
4,memory,0.10788460299225283,0.6250713932093221,VISION,3220.0
4,recognition,0.10767911194388158,0.6250713932093221,VISION,2689.0
4,visual_imagery,0.10656535274127274,0.6250713932093221,VISION,869.0
4,attention,0.1058036282460751,0.6250713932093221,VISION,4350.0
4,visual_perception,0.10526499021596644,0.6250713932093221,VISION,1574.0
4,remembering,0.10474748981272043,0.6250713932093221,VISION,1938.0
4,grasping,0.10270401670555936,0.6250713932093221,VISION,1032.0
4,execution,0.10240616318653037,0.6250713932093221,VISION,3460.0
4,visual_angle,0.09910791292673413,0.6250713932093221,VISION,1795.0
4,imagery,0.09693733141473784,0.6250713932093221,VISION,1396.0
4,object_recognition,0.0966440498034597,0.6250713932093221,VISION,1324.0
5,speech,0.2444698356098195,0.6560575967626732,HEARING,1854.0
5,hearing,0.233483462832249,0.6560575967626732,HEARING,2294.0
5,listening,0.2290811736818408,0.6560575967626732,HEARING,1762.0
5,speech_perception,0.21774505291778729,0.6560575967626732,HEARING,1066.0
5,speech_processing,0.21614500031374387,0.6560575967626732,HEARING,1011.0
