CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
1,memory,0.20678032253877354,0.6385531767432091,MEMORY,3220.0
1,episodic_memory,0.1834358754884432,0.6385531767432091,MEMORY,2958.0
1,declarative_memory,0.17116184143725865,0.6385531767432091,MEMORY,909.0
1,recognition_memory,0.16295738903182755,0.6385531767432091,MEMORY,1793.0
1,remembering,0.1618373294646507,0.6385531767432091,MEMORY,1938.0
1,retrieval,0.1571370190202101,0.6385531767432091,MEMORY,2679.0
1,encoding,0.1476940807544191,0.6385531767432091,MEMORY,2261.0
1,recognition,0.13962490114569215,0.6385531767432091,MEMORY,2689.0
1,recall,0.13742992820621044,0.6385531767432091,MEMORY,3304.0
1,autobiographical_memory,0.12608162104580906,0.6385531767432091,MEMORY,1163.0
1,memory_process,0.12579541616049464,0.6385531767432091,MEMORY,879.0
1,source_memory,0.12360118521884718,0.6385531767432091,MEMORY,826.0
1,encoding_task,0.12205189700633196,0.6385531767432091,MEMORY,619.0
1,episodic_simulation,0.12094985730271005,0.6385531767432091,MEMORY,130.0
1,familiarity,0.1201407297033404,0.6385531767432091,MEMORY,2778.0
1,spatial_memory,0.11955608688887165,0.6385531767432091,MEMORY,712.0
1,semantic_memory,0.11597180150917667,0.6385531767432091,MEMORY,1363.0
1,emotional_memory,0.11250835401761396,0.6385531767432091,MEMORY,728.0
1,forgetting,0.11175972822910367,0.6385531767432091,MEMORY,671.0
1,remote_memory,0.10900499171408128,0.6385531767432091,MEMORY,143.0
1,memory_retrieval,0.10891989259765912,0.6385531767432091,MEMORY,1739.0
1,cognitive_map,0.1080275482980978,0.6385531767432091,MEMORY,183.0
1,picture,0.1050101602811878,0.6385531767432091,MEMORY,2490.0
2,fear,0.23476475759281684,0.6679125289836338,EMOTION,1964.0
2,emotion,0.23318726199258136,0.6679125289836338,EMOTION,3290.0
2,facial_expression,0.2000508936028776,0.6679125289836338,EMOTION,1798.0
2,valence,0.19670998634556291,0.6679125289836338,EMOTION,2160.0
2,arousal,0.17745354181752684,0.6679125289836338,EMOTION,3524.0
2,face,0.16000263290768624,0.6679125289836338,EMOTION,2240.0
2,emotional_memory,0.15390435237423367,0.6679125289836338,EMOTION,728.0
2,negative_emotion,0.14908332524395007,0.6679125289836338,EMOTION,1746.0
2,emotional_expression,0.14745621337416975,0.6679125289836338,EMOTION,1156.0
2,memory,0.1442557140858229,0.6679125289836338,EMOTION,3220.0
2,anger,0.1406640482588893,0.6679125289836338,EMOTION,1320.0
2,anxiety,0.1401523083732669,0.6679125289836338,EMOTION,2600.0
2,declarative_memory,0.1398207129575625,0.6679125289836338,EMOTION,909.0
2,international_affective_picture_system,0.13718269756152401,0.6679125289836338,EMOTION,693.0
2,disgust,0.13702351981762892,0.6679125289836338,EMOTION,1240.0
2,picture,0.13615284852413456,0.6679125289836338,EMOTION,2490.0
2,extinction,0.13008669416748095,0.6679125289836338,EMOTION,964.0
2,sadness,0.12997734347137213,0.6679125289836338,EMOTION,1348.0
2,recognition_memory,0.12474202213130313,0.6679125289836338,EMOTION,1793.0
2,episodic_memory,0.11990692085170712,0.6679125289836338,EMOTION,2958.0
2,recognition,0.1183526714775784,0.6679125289836338,EMOTION,2689.0
2,remembering,0.1156453105738447,0.6679125289836338,EMOTION,1938.0
2,olfaction,0.113191391531554,0.6679125289836338,EMOTION,353.0
2,emotion_regulation,0.1126445525439824,0.6679125289836338,EMOTION,1749.0
2,explicit_knowledge,0.11234727131735324,0.6679125289836338,EMOTION,390.0
3,reward,0.2487369485200299,0.6311964469301037,REWARD,2220.0
3,reward_processing,0.19988259736674668,0.6311964469301037,REWARD,1540.0
3,reward_anticipation,0.19529616555165272,0.6311964469301037,REWARD,777.0
3,monetary_incentive_delay_task,0.17462422276342315,0.6311964469301037,REWARD,310.0
3,anticipation,0.17209796325514362,0.6311964469301037,REWARD,2860.0
3,instrumental_conditioning,0.1356054859403249,0.6311964469301037,REWARD,325.0
